index,B_bits,n_trials,p_silent_collapse,mean_dR@10,p99_dR@10,max_dR@10,n_crash,n_nan_inf,n_silent_wrong,n_clean,region_hits,baseline_mode,aligned_worstcase,seed
IVF_FLAT,1,50,0.0,0.0,0.0,0.0,0,0,0,50,"{""centroid"": 50}",aligned,True,1234
IVF_FLAT,8,50,0.0,0.0,0.0,0.0,0,0,0,50,"{""centroid"": 50}",aligned,True,1234
IVF_FLAT,64,50,0.0,-1.999999999990898e-05,-1.999999999990898e-05,-1.999999999990898e-05,0,0,0,50,"{""centroid"": 50}",aligned,True,1234
IVF_FLAT,512,50,0.0,5.0000000000105516e-05,5.0000000000105516e-05,5.0000000000105516e-05,0,0,50,0,"{""centroid"": 50}",aligned,True,1234
IVF_FLAT,1024,50,0.0,9.00000000000345e-05,9.00000000000345e-05,9.00000000000345e-05,0,0,50,0,"{""centroid"": 50}",aligned,True,1234
IVF_FLAT,8192,50,0.0,0.0016100000000000003,0.0016100000000000003,0.0016100000000000003,0,0,50,0,"{""centroid"": 50}",aligned,True,1234
IVF_FLAT,65536,50,0.0,0.019180000000000086,0.019180000000000086,0.019180000000000086,0,0,50,0,"{""centroid"": 50}",aligned,True,1234
IVF_FLAT,262144,50,0.0,0.05658000000000019,0.056580000000000186,0.056580000000000186,0,0,50,0,"{""centroid"": 50}",aligned,True,1234
